symbol,period_end,filed_at,metric,metric_value,forward_return_60d,forward_price_from,forward_price_to,sector,source
KRDMD,2024-07-01,2024-08-15,cfo_to_ni,0.722354,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,current_ratio,1.294667,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,interest_coverage,0.625160,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,pe,-1.835721,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,pb,0.600185,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,debt_equity,48.051588,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,net_debt_ebitda,696.133685,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,roic,-0.002218,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-07-01,2024-08-15,revenue_growth,0.049009,0.048742,25.4400,26.6800,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,roe,-0.235742,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,roa,-0.148001,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,net_margin,-0.053653,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,gross_margin,0.054033,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,operating_margin,-0.018772,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,fcf_yield,-0.603269,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,fcf_margin,-0.060027,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,cfo_to_ni,0.261632,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,current_ratio,1.306214,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,interest_coverage,0.569827,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,pe,-1.854573,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,pb,0.437201,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,debt_equity,46.389198,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,net_debt_ebitda,469.389495,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,roic,-0.001594,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2024-10-01,2024-11-15,revenue_growth,-0.007719,-0.003098,25.8200,25.7400,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,roe,-0.107606,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,roa,-0.067118,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,net_margin,-0.102786,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,gross_margin,0.049670,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,operating_margin,-0.035764,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,fcf_yield,-0.366985,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,fcf_margin,-0.203773,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,cfo_to_ni,1.471511,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,current_ratio,1.349150,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,interest_coverage,1.644198,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,pe,-5.402152,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,pb,0.581306,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,debt_equity,72.494768,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,net_debt_ebitda,4688.498506,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,roic,-0.000477,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-01-01,2025-02-15,revenue_growth,-0.145175,-0.116809,28.0800,24.8000,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,roe,-0.017138,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,roa,-0.010865,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,net_margin,-0.008503,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,gross_margin,0.052074,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,operating_margin,-0.013407,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,fcf_yield,-0.605838,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,fcf_margin,-0.140337,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,cfo_to_ni,10.472903,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,current_ratio,1.397684,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,interest_coverage,1.440143,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,pe,-27.242585,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,pb,0.466885,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,debt_equity,84.989737,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,net_debt_ebitda,1154.623173,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,roic,-0.000261,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-04-01,2025-05-16,revenue_growth,-0.088941,0.023868,24.3000,24.8800,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,roe,-0.059777,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,roa,-0.038380,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,net_margin,-0.019815,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,gross_margin,0.065129,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,operating_margin,0.002482,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,fcf_yield,-0.477849,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,fcf_margin,-0.077362,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,cfo_to_ni,0.738141,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,current_ratio,1.455846,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,interest_coverage,-0.197550,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,pe,-8.170250,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,pb,0.488389,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,debt_equity,76.928297,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,net_debt_ebitda,505.803044,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,roic,0.000186,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-07-01,2025-08-15,revenue_growth,-0.118406,-0.113952,27.3800,24.2600,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,roe,-0.079360,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,roa,-0.052879,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,net_margin,-0.025173,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,gross_margin,0.077725,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,operating_margin,0.018334,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,fcf_yield,-0.379414,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,fcf_margin,-0.038606,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,cfo_to_ni,-1.474071,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,current_ratio,1.421263,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,interest_coverage,-0.472556,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,pe,-4.042064,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,pb,0.320779,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,debt_equity,52.703501,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,net_debt_ebitda,279.712069,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,roic,0.000757,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
KRDMD,2025-10-01,2025-11-15,revenue_growth,-0.097832,0.158690,23.8200,27.6000,Demir-Çelik,borsapy
MGROS,2018-04-01,2018-05-16,roe,-2.122685,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,roa,-0.209380,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,net_margin,-0.063752,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,gross_margin,0.255984,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,operating_margin,0.014018,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,fcf_yield,0.242174,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,fcf_margin,0.025191,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,cfo_to_ni,-0.803610,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,current_ratio,0.627002,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,interest_coverage,-0.177079,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,pe,-1.631659,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,pb,3.463498,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,debt_equity,2053.561386,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,net_debt_ebitda,2001.152687,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-04-01,2018-05-16,roic,0.000228,-0.069409,19.4500,18.1000,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,roe,-18.696057,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,roa,-0.446068,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,net_margin,-0.087468,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,gross_margin,0.257609,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,operating_margin,0.020729,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,fcf_yield,1.332664,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,fcf_margin,0.063015,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,cfo_to_ni,-0.985010,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,current_ratio,0.669351,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,interest_coverage,-0.150696,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,pe,-0.540602,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,pb,10.107118,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,debt_equity,10269.646866,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,net_debt_ebitda,1350.182954,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-07-01,2018-08-15,roic,0.000408,0.040250,14.4100,14.9900,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,roe,-5.261850,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,roa,-0.307009,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,net_margin,-0.044634,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,gross_margin,0.260749,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,operating_margin,0.023566,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,fcf_yield,1.331311,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,fcf_margin,0.046779,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,cfo_to_ni,-1.425555,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,current_ratio,0.670309,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,interest_coverage,-0.215856,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,pe,-0.787228,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,pb,4.142275,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,debt_equity,3684.343422,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,net_debt_ebitda,975.295845,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2018-10-01,2018-11-15,roic,0.000520,-0.028906,14.5300,14.1100,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,roe,-2.244664,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,roa,-0.067896,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,net_margin,-0.046888,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,gross_margin,0.275416,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,operating_margin,0.028940,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,fcf_yield,0.230577,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,fcf_margin,0.033244,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,cfo_to_ni,-0.685160,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,current_ratio,0.661817,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,interest_coverage,-0.360767,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,pe,-3.074884,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,pb,6.902082,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,debt_equity,9471.258729,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,net_debt_ebitda,2805.942751,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,roic,0.000141,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-01-01,2019-02-15,revenue_growth,0.249366,-0.117347,15.6800,13.8400,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,roe,-5.745785,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,roa,-0.106843,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,net_margin,-0.035532,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,gross_margin,0.271914,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,operating_margin,0.032529,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,fcf_yield,1.840529,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,fcf_margin,0.092696,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,cfo_to_ni,-2.461693,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,current_ratio,0.679452,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,interest_coverage,-0.469590,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,pe,-1.417431,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,pb,8.144257,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,debt_equity,15299.421136,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,net_debt_ebitda,1305.970393,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,roic,0.000352,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-04-01,2019-05-16,revenue_growth,0.267911,0.146566,11.9400,13.6900,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,roe,-1.778483,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,roa,-0.056163,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,net_margin,-0.011771,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,gross_margin,0.272766,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,operating_margin,0.040524,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,fcf_yield,2.262685,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,fcf_margin,0.105904,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,cfo_to_ni,-8.978636,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,current_ratio,0.688334,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,interest_coverage,-0.796029,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,pe,-3.976254,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,pb,7.071699,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,debt_equity,8452.628881,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,net_debt_ebitda,712.790116,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,roic,0.000739,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-07-01,2019-08-15,revenue_growth,0.246530,0.025872,17.7800,18.2400,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,roe,-5.202842,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,roa,-0.133363,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,net_margin,-0.020148,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,gross_margin,0.267623,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,operating_margin,0.036354,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,fcf_yield,2.182828,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,fcf_margin,0.101202,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,cfo_to_ni,-4.743487,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,current_ratio,0.677134,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,interest_coverage,-0.629961,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,pe,-2.301153,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,pb,11.972536,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,debt_equity,9884.457455,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,net_debt_ebitda,550.685867,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,roic,0.000915,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2019-10-01,2019-11-15,revenue_growth,0.221581,0.121264,23.4200,26.2600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,roe,-3.258651,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,roa,-0.035764,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,net_margin,-0.020774,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,gross_margin,0.267228,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,operating_margin,0.036943,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,fcf_yield,0.562966,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,fcf_margin,0.103251,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,cfo_to_ni,-3.603206,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,current_ratio,0.734441,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,interest_coverage,-0.608281,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,pe,-8.828429,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,pb,28.768764,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,debt_equity,23779.565396,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,net_debt_ebitda,2208.252597,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,roic,0.000242,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-01-01,2020-02-15,revenue_growth,0.289462,0.122084,25.7200,28.8600,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,roe,-21.038910,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,roa,-0.073245,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,net_margin,-0.020847,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,gross_margin,0.240135,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,operating_margin,0.034675,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,fcf_yield,1.295446,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,fcf_margin,0.144848,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,cfo_to_ni,-5.660649,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,current_ratio,0.706435,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,interest_coverage,-0.637056,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,pe,-5.363399,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,pb,112.840069,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,debt_equity,71298.563314,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,net_debt_ebitda,1075.299140,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,roic,0.000489,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-04-01,2020-05-16,revenue_growth,0.235098,0.279169,32.7400,41.8800,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,roe,-11.306653,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,roa,-0.073496,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,net_margin,-0.013332,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,gross_margin,0.239017,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,operating_margin,0.038581,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,fcf_yield,1.738753,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,fcf_margin,0.143951,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,cfo_to_ni,-8.992701,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,current_ratio,0.718202,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,interest_coverage,-0.644818,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,pe,-6.210072,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,pb,70.215125,0.104298,38.1600,42.1400,Perakende,borsapy
MGROS,2020-07-01,2020-08-15,debt_equity,35841.852395,0.104298,38.1600,42.1400,Perakende,borsapy
